326	0	a	people who are not in a study are usually treated with surgery chemotherapy and radiation therapy
327	0	a	october 2013 doc combined informed consent authorization template instructions for developing informed consent privacy authorization document please call the jhm irb office 410 955 3008 if you have any questions drafting the consent form shaded instruction boxes many sections of this document include brief instructions to provide a general overview of information required in the section
328	0	a	there can also be a risk in finding out new genetic information about you
329	0	a	i acknowledge that one or more of the physicians providing treatment at north central surgical center may have ownership interest in north central surgical center
330	1	a	the certificate of confidentiality allows mayo clinic to refuse to release your personal medical information or samples even if a court orders mayo clinic to do so
331	1	a	final y the researcher is not prevented from taking steps including reporting to appropriate authorities to prevent serious harm to yourself or others
332	0	a	developing a simplified consent form for biobanking
333	1	a	text example phase 0 first in human imaging study the purpose of this study is to test if insert name of research intervention e g f18 fluoroglutamine can be used to take pictures of your type of cancer
334	0	a	the consent must be obtained at or about the time the order is issued even ifthe patient previously had consented to a dnr order
335	0	a	if i experience any of the side effects listed above or if i become depressed or psychotic have suicidal thoughts or experience crying spells
336	1	a	the results of this study could be published or presented at scientific meetings lectures or other events but would not include any information that would let others know who your child is unless you give separate permission to do so
337	0	a	my physician has provided me with written information identifying a genetic counselor or medical geneticist from whom i may obtain such counseling
338	0	a	what can i do to help prevent ssis before your surgery tell your doctor about other medical problems you may have
339	0	a	i acknowledge having received the notice at this or a prior visit
340	0	a	we sincerely hope that you will value our strong dedication and commitment to providing you with a lifelong beautiful smile
341	0	a	this form does not need to be returned to the medical genomics laboratory if informed consent portion of the test request form has been signed
342	0	a	5 2 what happens if i get hurt become sick or have other problems as a result of this research for internally funded or investigator initiated non sponsored projects study teams should direct questions to your designated crao analyst for guidance on completing section 5 2 and or section 8 1 of the informed consent with regard to injury language and potential business risk
343	0	a	phrases such as i understand or you understand are not appropriate and should not be included in the document
344	0	a	you will need to discuss the best available methods that would reduce your chances of needing blood with your doctor
345	0	a	if information is inaccurate or incomplete or the sample is contaminated or mislabeled or if there is some other problem with the sample when it is provided to the testing laboratory the sample may not be usable for the site specific genetic test or the results of the test may not be accurate or reliable
346	0	a	the decision about whether or not to take part is totally up to you you can also agree to give permission for your child to take part now and later change your mind
347	0	a	ask why you need to be shaved and talk with your surgeon if you have any concerns
348	0	a	we understand that this statement is part of our template but if it does not or cannot apply to your study please delete it or justify how you plan to share findings to participants
349	0	a	if i do i must tell the doctor or health care team before they start
350	0	a	if there are no known risks state that there are no foreseeable risks to participating
351	0	a	any costs that are not paid for by your health insurer will be billed to you
352	1	a	in some cases the fractured may have to be removed but it is possible to save the remaining roots
353	0	a	before signing this form please be sure that you understand all of the information about the study including the potential risks and benefits
354	1	a	i intend my consent shall apply to all inpatient and outpatient services received by me from good shepherd
355	0	a	it is usually limited to the front twelve teeth in each arch
356	1	a	research records provided to authorized non uci entities will not contain identifiable information about you
357	0	a	it is important that you tell the doctors the hospital or emergency room staff that you are taking part in a research study and the name of the principal investigator
358	0	a	although we believe that the nih privacy measures make this unlikely there is a risk that your identity could become re connected with your genetic and health information
359	0	a	they often have not yet been proven
360	0	a	in some instances this may have potential commercial value and may be developed and owned by the athena diagnostics and or others
361	0	a	if you think this study might affect your clinical care please inform your doctor
362	0	a	both the insert description of first research intervention e g higher radiation dose and insert description of second research intervention e g cetuximab have already been tested for safety however they are not part of the usual approach
363	0	a	use the word participant in the consent form instead of patient since this is research
364	0	a	it is important to let the researchers and your parents know if there is anything that you don t like about the research study right away
365	0	a	if applicable include a description of any relevant potential risks associated with participation in multiple studies e g drug interactions excessive radiation exposure etc
366	1	a	sample template language what is the purpose of the bank the purpose of the bank is to collect and store samples of tissue blood and or other biologic specimens along with health information for research purposes
367	0	a	patient lnitial here d the patient is unable to sign or give consent as reflected in the medical record
368	0	a	they can give you the vaccine package insert or suggest other sources of information
369	0	a	very rarely patients receiving blood transfusion may experience an allergic reaction or develop other complications such as haemolysis breakdown of red cells in your blood or a bacterial infection
370	0	a	section 33 4 of the eresearch application will indicate under which regulation s the study is approved
371	1	a	i declare that i do not need and therefore decline valuable safekeeping services as provided by sparrow security dept
372	0	a	the risks involved in the administrat ion of anesthetics sedative agents and the surgery itself have been fully explained to me
373	1	a	in addition we will take measurements of your skull and face including head circumference arm span upper and lower body segments
374	0	a	sample language which can be used modified or deleted as appropriate for your study is in blue type
375	0	a	the research team and other authorized members of the mount sinai hospital and icahn school of medicine at mount sinai together mount sinai
376	0	a	the next sentence should be included if appropriate you and or your health plan insurance will need to cover the cost of the infusion injection of the study drug
377	0	a	t x a 3 informed consent to treatment 0
378	0	a	i will be given a signed copy of this consent form
379	1	a	if you do not want your samples to be shared with other researchers in the future please initial the no
380	1	a	if you agree to have this extra scan it would involve briefly describe procedures e g blood draw contrast agent time
381	1	a	these procedures will be prescribed as the dentist deems necessary and by initialing and or signing this statement i give my treating dentist and appropriate staff my understanding of the risks and benefits while i am a patient in their offices
382	0	a	therefore splint therapy is not just treatment but also a diagnosti c tool for us to det ermi ne wha t is happen ing in the join ts
383	0	a	you will not experience any direct benefit personally from participating in this study
384	0	a	the researchers intend to keep the research data until the research is published and or presented
385	1	a	i authorize my medical information herein to be shared with my physicianlinsurance
386	0	a	additional syringes of whitening gel may be purchased from our office as you need them
387	0	a	if you choose to be informed of any genetic findings from this study that may be of significance to you you will need to contact your physician as to whether these results should be included in your medical chart
388	1	a	by signing this document you are authorizing this access
389	1	a	researchers can not be forced to give out information that could identify you in any court matter
390	1	a	i understand the benefits and risks of gardasil hpv cervical cancer vaccine vaccination and request that vaccine be given to me or the person named below whom i am authorized to sign for
391	0	a	what else do i need to know about the gardasi vaccine three doses are required for full protection
392	0	a	0000 by initialing i the parent managing conservator guardian am indicating that i have read understand the information included on this page
393	0	a	my child has already had dtpa vaccination i do not want my child to be vaccinated office use only vaccine hpv1 dtpa
394	0	a	person explaining study and obtaining consent signature of person obtaining consent date printed name of person obtaining consent time required if used for fda documentation purposes if the individual cannot read a witness is required to observe the consent process and document below my signature below documents that the information in the consent document and any other written information was accurately explained to and apparently understood by the subject and that consent was freely given by the subject
395	0	a	if i would like to opt out of participation i can contact the mgl via email at medgenomics uab edu or calling the laboratory at 205 934 5562
396	0	a	acrylic only comes in a few shades so it may be impossible to match the shade of your existing teeth
397	0	a	i understand that all anesthetics or sedation medications involve the very rare potential of risks or complications such as damage to vital organs like the brain heart lungs liver and kidneys paralysis cardiac arrest and or death from both known and unknown causes
398	0	a	you do not have to participate in this study in order to get standard medical treatment
399	0	a	sores in the throat or mouth a tear or hole in internal organs that may require surgery chills fever difficulty walking opening mouth with balance and hearing smelling eating sleeping talking or emptying the bladder swelling and redness at the site of the medication injection
400	1	a	rti ci pa you are being asked to give samples and information to the mayo clinic biobank which will be used by many different researchers for many different studies
401	1	a	you do not give up any legal rights by signing this form
402	0	a	translated documents cannot be administered until they have been approved by the irb
403	0	a	the pi in consultation with the umcirb will decide if the protocol requires an assent document for the child in addition to a permission form for the parents or guardian
404	1	a	authorization to use and disclose protected health information when you sign this form you give researchers at mayo clinic permission to use and share all the information from your samples questionnaire and medical record
405	0	a	taking part in the optional studies will not cost you anything
406	0	a	if data records will be destroyed state when if they will be retained explain for how long and why e g we plan to keep this information for years in case we or other researchers want to use it later for other studies
407	0	a	this includes data gathered for research studies that can be traced back to you
408	0	a	this form is meant to provide me with the information i need to make a good decision it is not meant to alarm me
409	0	a	delete if not applicable
410	0	a	a1 these sections are noted in comment bubbles with delete if not applicable
411	0	a	this disclosure is not meant to frighten me
412	0	a	you will not be billed for these optional studies
413	0	a	risks of bleeding or perforation increased to 2 if polyps are removed or coagulation treatment given 3
414	0	a	this donation is voluntary and if i choose not to have my child participate there will be no penalty or loss of entitled benefits
415	1	a	there are many reasons why the researchers may need to end your participation in the study
