file_id,candidate_statement
18,i acknowledge that i have been made aware of the risks benefits and alternatives to pediatric oral conscious sedation that potential hazards and problems were discussed in detail and that i had the opportunity to ask questions to the best of my ability and receive answers to those questions to the best ability of the doctor and staff
453,label ambulatory patient consent form
453,medicare assignment and acknowledgement my signature below certifies that the information given by me in applying for payment under title 18 of the social security act is correct
453,i designate anmed health as my authorized representative and grant to anmed health the authority to act on my behalf in pursuing and appealing a benefit determination under the plan
453,including but not limited to hospital benefits medical benefits health benefits pip benefits benefits due to sickness or injury or any other health accident or welfare benefit of any type or form relating to or benefiting the patient whether insured or self funded and the proceeds of all claims resulting from or relating to the liability of or payments made by a third party or by any person employer or insurance company on the third party s behalf to or for the patient unless the account is paid in full upon discharge
453,i understand that anmed health assumes no responsibility for personal valuables not deposited in the vault or left unattended by me during testing and treatment
453,i hereby authorize anmed health or any third party providing collection services on its behalf to contact me regarding my account at the current or any future number that i provide for my cellular phone or other wireless device using automated telephone dialing equipment or artificial or pre recorded voice or text messages
453,i authorize the refund of overpaid insurance benefits in accordance with my insurance policy conditions whereby coverage s are subject to a coordination of benefits clause
453,i understand that i am responsible for any charges not covered by insurance medicare medicaid or any other form of health or welfare benefits
453,anmed health employee signature date time signed attestation of insurance options
453,i understand that i am financially responsible to anmed health and i expressly promise and agree to pay anmed health all such charges which are not paid by either my insurance plan ppo hmo or other coverage in addition to co payments and deductible charges for services that are not covered by the medicaid or medicare programs
453,i understand that no other medical center personnel other than the admission staff or the security staff should be given my valuables to be deposited in the vault
453,this information may include but is not limited to hiv testing my identity medical and psychological evaluations diagnosis prognosis and treatment for physical and or emotional illness developmental disabilities surgical procedures progress notes and all other information contained in patient care records to the extent that such records are needed for billing or collection of benefits due me from any payor
453,should this account be turned over to a collection agency or to an attorney for collection i understand and agree that i will be obligated to pay all collection costs including but not limited to reasonable attorney s fees
453,initial consent signature of patient other if other state relationship to patient here
453,i assign payment from medicare for unpaid charges for certain in hospital physicians services furnished by specialists and by physicians for whom the hospital is authorized to bill
453,i hereby request that payment of authorized benefits be made on my behalf
453,1 in the collection of benefits from any responsible third party through whatever means may be deemed necessary and 2 in the endorsement of benefit checks made payable to myself and or anmed health
453,i further understand and agree that anmed health assumes no liability whatsoever for the security or working condition of personal property brought onto the premises of anmed health by a patient or visitor or for any patient or visitor injury involving such personal property including injury involving any manual or electronic medical or therapeutic device or equipment
453,i agree and acknowledge that anmed health is not liable for the actions or omissions of or the instructions given by the non employed physicians who treat me while i am a patient
453,personal valuables i understand and agree that anmed health assumes no liability for any loss of or damage to my personal property including but not limited to clothing dentures hearing aids and other personal use items
453,physician s any and all rights that the patient and i have or to which we may become entitled under any policy of insurance or any employee welfare benefit plan governed by the employee retirement income security act 29 u s c 1001 et seq
453,south carolina hospital patient safety act lewis blackman act hpsa acknowledgement applies only to patients admitted for inpatient care or outpatient surgery
453,this authorization will terminate upon payment in full of all claims related to services provided to me or the patient for which i am signing by anmed health on an inpatient outpatient or emergency department basis
453,i understand that as a patient i am under the direct care of physicians and that the employees agents and representatives of anmed health will carry out the instructions of those physicians
453,i am aware that the practice of medicine and surgery is not an exact science and i acknowledge that no guarantees have been made to me as to the result of treatments or examinations at anmed health facilities
453,this authorization will last no longer than reasonably necessary to serve the purpose for which it is given
453,all electronic transmission of data will be restricted to authorized recipients in compliance with the federal health insurance portability and accountability act hippa and applicable state privacy laws
453,release of information for billing purposes i hereby acknowledge and agree that anmed health and all physicians participating in my treatment may release to my insurers other payers or other persons as necessary for billing and related purposes at reasonable times and in accordance with anmed health policies and procedures any information which may be needed for the purpose of billing collection or payment of claims for services provided at or by anmed health
453,we authorize anmed health to act in my our behalf as attorney in fact
453,we hereby authorize payment directly to an assign to anmed health and
453,initial release of information to my primary care physician i hereby acknowledge and agree that anmed health and all physicians participating in my treatment may release copies of my records to include all testing and treatment to my primary care physician and further authorize the transfer of copies of medical records to any health care facility to which the patient is transferred
453,i further understand that most physicians who provide treatment to me whether members of anmed health staff or independent contractors are not employees of anmed health and that anmed health does not control the decisions or actions of such physicians
453,we further warrant and represent that any insurance that we assign is valid insurance and in effect and that we have the right to make this assignment
453,page 2 of 3 label ambulatory patient consent form notice of privacy practices i have been provided access to anmed health s notice of privacy practices signature date time patient or authorized representative relationship to patient
453,i understand that if i do not have insurance i may have options to obtain insurance to cover medical services
453,this consent includes my consent for all medical services diagnostic procedures and medical treatment rendered under the general or specific instructions of a physician including examinations x ray and laboratory procedures and other tests treatments and medication monitoring blood transfusions ekg s and all other procedures including invasive procedures which do not require my specific informed consent
453,if patient or representative does not sign form i certify that this form was presented to the patient or an authorized representative and it was not signed by patient because the patient was unable unwilling to sign the form
453,i certify that this form was presented to the patient or an authorized representative and it was not signed by the patient because the patient was unable or unwilling to sign the form
453,i understand that anmed health business office maintains a vault for the storage of money or other valuables and that i am encouraged to send my money and or valuables to the vault during my inpatient hospitalization
453,i understand that telemedicine defined as the use of medical information exchanged from one site to another via electronic communications for the health of the patient including consultative diagnostic and treatment services may be employed to facilitate my medical care
453,i authorize any holder of medical or other information about me to release to the social security administration or its intermediaries or carriers any information needed for services provided under this agreement or a related medicare claim
453,ambulatory patient consent form label general consent to care i the undersigned for myself or a minor child or another person for whom i have authority to sign hereby consent to medical care and treatment as ordered by a physician while such medical care and treatment is provided at anmed health and other anmed health facilities on an inpatient outpatient emergency department and or office visit basis
453,i understand that anmed health has educational affiliations with medical schools and other educational institutions and i agree to medical resident and student participation in my care under appropriate supervision
453,anmed health will not be responsible for money and or other valuables including jewelry that i choose to keep with me as an inpatient outpatient or in the emergency department
453,i understand that i have a right upon request to inspect and receive a copy of all such records being disclosed
453,designation of authorized representative assignment of insurance benefits i we authorize anmed health or its designee to act in my our behalf as authorized representative and authorize said anmed health or its designee to act on my behalf to 1 request and receive a copy of the summary plan description 2 pursue a benefit claim 3 appeal an adverse benefit determination and or 4 file a legal equitable action to recover benefits due under the plan
79,1 800 755 0394 fax 519 539 6206 last name first name birthday school teacher year month day female parent guardian name home phone work or cell phone check one
79,if yes health teaching provided
79,no my child already received the hpv vaccine on the following dates check one gardasi cervarix dose1 date dose 2 date dose 3 date the collection of personal information on this form is if you have questions about the collection of your necessary for the proper administration of a lawfully information contact authorized activity under sec 2 5 6 1 of the health protection and promotion act r s o 1990 r r o 1990 oxford county public health reg 570 sec 11 of the immunization of school pupils act 410 buller street and r r o 1990 reg 645 forthe purpose of assessing woodstock on n48 4n2 and recording immunization status of schooi aged 519 539 9800 or toll free at 1 800 755 0394 children
79,check one
79,remove the consent form
79,do you understand what the vaccine is for yes no if no health teaching provided
79,safety is tested before new vaccines are approved in canada before each batch of vaccine is released through lab inspections through ongoing research through reports of adverse events what is an adverse event an adverse event is any health problem after the vaccine is given
79,complete and return the consent form
79,kirkland qc february 24 2015 adapted with permission from hamilton public health services
79,complete the front of this page
79,each year in ontario hpv results in about 254 deaths 1090 cancers 14666 cases ofgenital warts1 what is the benefit of getting the vaccine in research the vaccine protects 100 against the 4 main types of hpv 2 two shots are needed to provide protection to females age 9 14
327,the risks benefits and alternatives have been explained to me and all of my questions have been answered to my satisfaction
327,attending physician s certification i have examined the above named patient and it is my professional medical opinion that this patient lacks decisional capacity to make informed health care decisions
327,i provided the above named patient with the opportunity to ask questions
327,i hereby permit name of attending physician or authorized health care provider or his her associate attending physician of the same service and assistants as may be selected and supervised by him
327,in addition i have been told that the procedure may not have the result that i expect
327,if the patient s next of kin has assented to the proposed treatment for the patient the next of kin s relationship is indicated on the consent form
327,for facility use only new york city health and hospitals corporation informed consent progress note the informed consent form hhc 100 b 1 on the reverse side must also be completed
327,the risks of the procedure have also been explained to me
327,signature of patient or parent legal guardian of minor patient date if the patient cannot consent for him herself the signature of either the health care agent or legal guardian who is acting on behalf of the patient or the patient s next of kin who is assenting to the treatment for the patient must be obtained
327,i agree to have transfusions of blood and other blood products that may be necessary along with the procedure i am having
327,the procedure has been explained to me and i have been told the reasons why i need the procedure
327,i believe i have enough information to make an informed decision and i agree to have the procedure
327,signature of the attending physician date print name and identification number authorized health care provider is one who is credentialed and privileged by the medical staff to perform this diagnostic test procedure or surgery that requires informed consent
327,signature of attending physician or authorized health care provider date print name and identification number if someone is making health care decisions for the patient the attending physician must certify that the patient lacks decisional capacity
327,if i refuse to have transfusions i will cross out and initial this section and sign a refusal of treatment form
327,i am aware that the practice of medicine and surgery is not an exact science and that i have not been given any guarantees about the results of this procedure
327,i understand that in addition to the risks described to me about this procedure there are risks that may occur with any surgical or medical procedure
327,i have also been told about other possible treatments for my condition and what might happen if no treatment is received
327,date signature relation of next of kin date witness i am a facility employee who is not the patient s physician or authorized health care provider named above and i have witnessed the patient or other appropriate person voluntarily sign this form
327,i have had enough time to discuss my condition and treatment with my health care providers and all of my questions have been answered to my satisfaction
327,i understand that if this patient has appointed a health care agent to make these decisions a copy of the patient s health care proxy must be inserted in the medical record
327,i agree to allow this facility to keep use or properly dispose of tissue and parts of organs that are removed during this procedure
327,if something unexpected happens and i need additional or different treatment s from the treatment i expect i agree to accept any treatment which is necessary
327,new york city health and hospitals corporation informed consent for invasive diagnostic medical surgical procedures name ward no
327,see also hhc consent policy article iii
651,by signing this form i am freely giving my consent to authorize dr
651,the sensitivity may last only for a short period of time or may last for much longer periods of time
651,if such sensitivity is persistent or lasts for much extended periods of time i agree to notify the dentist inasmuch as this may be a sign of more serious problems
651,3 necessity for root canal therapy when fillings are placed or replaced the preparation of the teeth for fillings often necessitates the removal of tooth structure adequate to insure that the diseased or otherwise compromised tooth structure provides sound tooth structure for placement of the restoration
651,sometimes these fractures may not be apparent at the time of removal of tooth structure and or the previous filling and placement or replacement but may manifest at a later time
651,i do voluntarily assume any and all possible risks including the risk of substantial hann if any which may be associated with any phase of this treatment in hopes of obtaining the desired and or any results from the treatment to be rendered to me
651,the fee s for these services have been explained to me and i accept them as sa6sfactory
651,informed consent i have been given the opportunity to ask any questions regarding the nature and purpose of composite fillings and have received answers to may satisfaction
651,i agree to assume those risks which may occur even though care and diligence will be exercised by my treating dentist in rendering this treatment
651,i understand that it is my responsibility to notify this office should any undue or unexpected problems occur or if i experience any problems relating to the treatment rendered or the services performed
465,i do give my free and voluntary informed consent to the same
465,i understand that sedation may prove partially or completely ineffective in managing my child or legal ward
465,i have been given an estimate of the cost of my child s needed dental treatment
465,i understand that the fees for sedation will be billed and payable on the day of the appointment even if the sedation proves partially or completely ineffective
465,7200 e virginia street evansville in 47715 812 479 8609 consent for conscious sedation patient s name date of birth i hereby authorize dr
465,i understand that my child is either unable to be treated in a cooperative patient doctor setting using usual and customary dental techniques or the procedure requires the need for conscious sedation
465,i have been provided with an explanation of alternatives to treatment and understand the risks of not being treated for the dental condition
465,i further authorize dr
465,in such an instance the planned treatment may not be possible or may require several appointments using these conscious sedation techniques to complete the necessary dental work and or an alternative treatment may be instituted
675,deck dentistry consent for crown and bridge treatment i hereby authorize dr
675,i hereby consent to the taking of photos and diagnostic radiographs x rays before and after the treatment if needed
330,d has previously had a reaction to a vaccine d has a known medical condition faints when given an injection
330,o i do not want my child to be vaccinated parent legal guardian signature diphtheria tetanus pertussis whooping cough dtpa vaccine 1 dose yes consent e no do not consent because 0 my child will recieve vaccine from the family doctor date
330,i have read and lunderstand the information given to me about human papillomavirusvaccine and diphtheria tetanus pertussisvaccine including risks and side effects
330,if i wish to change consent up to 2 businessdaysbefore immunisation takesplace at the school i understand lneed to do so by making awritten request viaemail to gold coast public health unit at immunisegc 1ealth qld gov au
330,i have been given the opportunity to discussthe risks and benefits of vaccination with my doctor or by telephoning the gold coast immunisation team on 1800 940 750 or 13 health 13 43 25 84
330,public health unit queens an school immunisation program government consent form year7 australia program consent for vaoci nation parent iegal guardian to read and sign lam authorised asthe parent or legal guardian of the listed child to give consent forthe child to be vaccinated
330,alternatively i need to meet in person with the school immunisation team to confirm that changesto my child s consent have been received
330,d is pregnant please provide details below if you haveticked any of the above boxes
330,i understand that i can change my consent at any time
330,prior to administering the vaccine s the nurse immuniser will ask the student if the information above needs to be updated
330,date given tlrne lmmuniser name and signature completed dd mm yy vaocmated hpv1 dydn cir
330,vx check arm vaccine batch no
330,hpv2 dydn dr bl notes vaccination consent form lv2018
330,gold coast health public health unit queensland school immunisation program government consent form year7 australia program school class student details ajrname given names date of birth gender omale ofemale medicare
330,please inform us of any changes as it may be some weeks between when you provide this information and your child receiving the vaccine s
330,vaccination consent form lv2018
330,if yes please select one of the following oaboriginal otorres strait islander tsi oboth aboriginal and tsi iseninsh yourfamily smainlanguagespoken at home oyes ono fno what languageisspoken i parent legal guardian details relationship to student listed on thisform oparent olegal guardian ajrname given names phone businesshours mobile email pre vaccination checklist please tick any box that appliesto your child
330,within 2 businessdays of immunisation i understand that i need to send a signed written request of changes with my child to taketo the school immunisation team or
330,for each vaccine please select either yesor no human papillomavirus hpv vaccine 2 doses yes consent no do not consent because 0 my child will recieve vaccine from the family doctor date o my child has already had hpv vaccination
483,to change programs i must first confirm that the hospice i wish to be admitted to can admit me and on what date
483,supports schools with nursing programs by allowing students to participate in patient care
483,to discontinue care i must complete a revocation statement
483,i authorize payment of benefits directly to hmc and assign any such benefits to hmc
483,id reviewed yes no x signature of patient or legal representative relationship date of signature patient unable to sign because witness signature date of signature if verbal consent is obtained at time of admission written consent must follow within 5 days informed consent explained by telephone to relationship to patient
483,i may express my wishes in a document called an advance directive so my wishes may be known when i am unable to speak for myself
483,i agree to pay for services provided by hmc the balance in full each month as billed or i or my representative will contact the finance department for payment arrangements
483,p o box 4860 ocala fl 34478 4860 352 873 7400 i hereby consent to admission and care by hospice of marion county inc inc
483,veteran s administration insurance i select veteran s administration as my primary payor for my hospice services private pay patient has no insurance since i have no health insurance coverage i or my designated representative will be responsible for fully cooperating with hmc to apply for any available funding sources such as medicaid in order to fulfill my financial obligations
483,i acknowledge and consent to the following i understand hmc s goal is palliative care and not to cure my life limiting illness
483,i acknowledge receipt of the hmc s patient caregiver resource guide that includes the patients rights and responsibilities reasons for discharge the dnro disclosure and the management and disposal of controlled drugs in the home policy and procedure
483,if i revoke my hospice medicare benefit in the middle of a benefit period i give up the remaining days in the benefit period
483,i understand that if i want to continue taking the medication that i will need to pay for it out of pocket unless i have coverage from another insurer
483,medicaid card reviewed yes no ahca florida medicaid form completed medicaid platinum release form completed private insurance insurance card reviewed yes
483,plan of care the parties acknowledge that hmc has been chosen to provide hospice services to my family and me along with the hospice team
483,these services are provided both on a scheduled basis and as needed 24 hours a day 7 days a week
483,if i request a medication that is not on the hospice formulary and i refuse to try a medication that hmc believes will be as effective and is on the hospice formulary i understand that my medicare part d plan will not pay for this medication and i will have to pay for it out of pocket
483,advance directives i understand that the federal patient self determination act of 1990 requires that i be made aware of my right to make healthcare decisions for myself and my preference for life sustaining treatment
483,i agree to a financial statement and to complete all needed forms
483,i understand that acceptance into the hmc s program will not be based on my ability or inability to pay for services
483,only hmc will be able to receive medicare payment for care or services provided to me for my terminal illness or any other condition related to my terminal illness
483,only one change per benefit period is allowed
483,i understand that all hospice provided medications no longer in use will be disposed of properly by law or regulatory requirements
483,these records will be released as required to other health care providers to assure continuity of care reimbursement quality assurance utilization review and as required by law regulatory agencies and accrediting bodies
483,b medicare will make payments for services provided to me by another hospice when services are arranged through hospice of marion county inc
483,where allowed by medicare regulations
483,prescription drugs hmc uses palliative care pharmacy a division of hmc to provide the medication related to my life limiting illness as defined in my individualized plan of care
483,for example if i revoke my hospice medicare benefit after the first 10 days i give up the remaining 80 days in the first benefit period
483,release of information i authorize hmc to release any necessary information including medical records that are applicable including mental health substance abuse and or human immunodeficiency virus aids
483,i do not give permission for student participation in my care
483,i understand that due to dea and law enforcement concerns as well as recurring manufacturing shortages hmc maintains a limited selection of controlled substances which will be provided per physician order as required by my plan of care
483,if i revoke the medicare benefit during a subsequent 60 day period i will forfeit the remaining days in that period
483,you will be asked if you wish to have a student to provide care
483,i understand i will be billed monthly for any charges not paid by my insurance and payment is due when billed unless other arrangements are made
483,i give consent for hmc to exchange information with my community pharmacy related to my medications and hospice diagnosis
483,consent for admission care hospice benefit election hospice
483,i can review my plan of care and will participate in decisions related to my care
483,i understand that if i have medicare part d drug coverage my pharmacy must bill all of my medications to hmc who will work with my physician and pharmacy to determine whether my medications will be covered under the hospice benefit or by my medicare part d plan
483,caregivers i ask my family and or significant other s to respect my choice of hospice care and to fulfill the role of primary caregiver for me if applicable
483,i give consent for my medication to be ordered from the palliative care pharmacy
483,if a medication is determined by the hospice physician to be related to the terminal illness but not medically necessary for pain and or symptom management hospice will not pay for the medication
483,i give permission for student participation in my care
483,i understand that this authorization will remain in effect during this admission or until i revoke it in writing to an authorized employee of hmc
483,hospice interdisciplinary team hospice services are provided by an interdisciplinary team which includes my physician a patient care coordinator nurses social workers chaplains volunteers home health aides bereavement staff and the hospice medical directors
483,i understand if i am to receive full benefits of hospice care it is important for me to make my needs and concerns known to the hospice staff
483,c medicare will make payment for hospice care according to benefit periods
483,i then must document the date i wish to discontinue care from hmc the name of the hospice from which i wish to receive care and the date that care will start
483,i will be responsible for the costs of any treatment or services supplies provided treatments for conditions not related to my life limiting illness and for any treatments for my life limiting illness which are not part of the hospice plan of care or not pre authorized by hmc
483,my designated caregiver is relationship hipaa authorization for release of protected health information phi i hereby authorize hospice of marion county inc to release verbal medical information to my designated caregiver and to my family and friends as follows name relationship family physician phone name relationship phone name relationship phone
483,the method of reimbursement for care provided by hmc has been thoroughly explained to me and i have been given the opportunity to ask questions
483,i understand hmc s goal is palliative care and not to cure my life limiting illness
483,i consent to all treatments and procedures to include a physical assessment that are on my plan of care as related to my life limiting illness
333,improving biobank consent comprehension a national randomized survey to assess the effect of a simplified form and review retest intervention
333,what is involved if you agree to take part we will ask you to sign this form
333,this will help us fight any legal demand such as a court order to give out information that could identify you
333,we will give you a 25 gift card to thank you for your time
333,why is this project being done the purpose of the biobank is to collect and store blood and health information so researchers can use them in future studies
333,no matter what you decide now or in the future it will not affect your medical care
333,there is a risk that someone could get access to the data we have stored about you
333,they must also promise that they will not try to find out who you are
333,we will get some information about you and your health
333,through these studies researchers hope to find new ways to detect treat and maybe prevent or cure health problems
333,be sure to ask us as many questions as you want
333,there will be a new consent form just for these other studies so you can decide then to take part or not
333,we will contact you no more than once a year to update this information
333,however because your genetic information is unique to you there is a chance that someone could trace it back to you
333,we believe the chance this will happen is very small but we cannot make guarantees
333,we will not notify you every time your sample and information are used in a study
333,please note that if we have already given out some of your sample and information for researchers to study we cannot get them back
333,consent to participate in the duke biobank researchers are trying to learn more about cancer diabetes and other health problems
333,simplified consent for biobanking english citation beskow lm lin l dombeck cb gao e weinfurt kp
333,we will store your sample and information in the biobank along with those from all the other people who take part
333,the main reason you may want to take part is to help researchers make discoveries that might help people in the future
333,epub ahead of print pubmed pmid 27735922 this work was supported by a grant r01 hg 006621 from the national human genome research institute nhgri
333,we will not give researchers your name or other information that could directly identify you
333,researchers who study your sample and information will not know who you are
333,there will be a master list linking the code numbers to names but we will keep it separate from the samples and information
333,you can choose to take part or not take part
333,we will let researchers use the materials stored in the biobank for approved studies
333,you can take part in this storage project or not
333,if you choose to take part you can quit at any time
333,however the biobank may contact you with offers to take part in other research
333,here are just a few of the steps we will take we will remove your name and other identifiers from your sample and information
333,we will not give information that identifies you to anyone except if required by law
333,2 if we discover something that is very important to your health right now we will try but cannot promise to contact you
333,just call 919 666 3434 and let us know
333,please read it carefully and take all the time you need to make your choice
333,but we will send you a form so you can tell us what to do with any of your materials that are left in the biobank
333,we will give you a signed copy to keep
333,information that could directly identify you will never be included
333,we may go on using them for research unless you decide to stop taking part in the biobank
333,will i find out the results of the research you should not expect to get individual results from research done using your sample
333,this consent form gives information to help you decide
333,we are asking you to let us store some of your blood and health information in the duke biobank
287,if you withdraw or are removed from the study the researcher may ask you to complete this sentence examples return for a final close out visit or evaluation if you are interested in continuing long term follow up procedures return unused study medication complete an exit telephone interview
287,the research team may also end your participation in this study if you do not follow instructions miss scheduled visits the study sponsor decides to stop the study or your safety and welfare are at risk
287,the drug is injected insert route of administration e g it may be ingested in your body and then after xx hours insert time based on specific nuclear medicine protocol you will have a scan of your insert actual body part e g your whole body thyroid or heart using a gamma camera that detects the radiation inside you and creates a picture of structures inside your body
287,list only the inclusion exclusion requirements subjects would be easily able to identify including age gender behavior e g smoking health status disease status inclusion requirements you can participate in this study if you complete this sentence or use a bulleted list of inclusion criteria use lay language examples are at least 18 years of age or older have been clinically diagnosed with depression
287,the results will be shared with you and if necessary you will be referred to your primary care physician or other specialist for additional consultation
287,if you or your partner does become pregnant during the study you should contact the researchers immediately
287,the costs of the treatment may be covered by the university of california or the study sponsor sponsor name or billed to you or your insurer just like other medical costs depending on a number of factors
287,the data provided will not include information that can identify you
287,once you provide the specimens you may not have access to them
287,if you are especially concerned about radiation exposure you should discuss this with the researcher listed at the top of this form
287,uci irb biomed consent january 2017 1 of 3 uci
287,per california law pregnancy test results will be provided to you only with permission from your child
287,if you decide to withdraw from the study or are withdrawn by the research team you will receive compensation for the visits and or procedures that you have completed
287,it is strongly recommended that a tiered consent process be used if the researcher is able to track the levels of consent for each participant
287,if reimbursement will be provided you will be refunded for the following expenses that you incur complete this sentence examples parking fees transportation fees if no reimbursement will be provided you will not be reimbursed for any out of pocket expenses such as parking or transportation fees
287,if no witness signature is required this witness signature section of the consent form may be left blank printed name of witness university of california irvine experimental subject s bill of rights the rights listed below are the right of every individual asked to participate in a research study
287,if possible benefit to the subject is anticipated taking part in this study may or may not make your health better
287,the researchers intend to keep the research data for approximately years
287,if you decide to withdraw your specimens from such use you should notify the research team immediately
287,your decision will not affect your right to receive the care you would receive if you were not in the experiment
287,the risk to others is very low but you may cause sensitive radiation detectors used for security to alarm in the first xx hours insert time based on isotope and scan after the scan
287,5 to receive a description of any alternative procedures drugs or devices that might be helpful and their risks and benefits compared to the proposed procedures drugs or devices
287,for additional examples of radiation language for total dose of more than 1 rem see the last page of the consent form
287,no so long as your specimens remain identifiable you are free to withdraw the use of your specimens kept for future research
287,if you experience any of the side effects listed above if your health worsens or if you are injured during the research you may need to be withdrawn from the study even if you would like to continue
287,while the research team will make every effort to keep your personal information confidential it is possible that an unauthorized person might see it
287,in california state law calgina requires that employers with 5 or more employees may not use your genetic information obtained from this research when making a decision to hire promote or fire you or when setting the terms of your employment
287,the researchers will use the certificate to resist any demands for information that would identify you except as explained below
287,additional bullets should include when appropriate alternative specific procedures or treatments
287,you will not directly benefit from participation in this study
287,what happens if i am injured because i took part in this study this statement is required for all full committee research studies and for expedited studies that are industry sponsored
287,it is strongly recommended that you provide a table of visits tests and procedures
287,when research is subject to the fda regardless of whether or not hipaa applies if you elect to withdraw or are withdrawn from this fda regulated research study the data collected from your participation in this study must remain in the trial database in order for the study to be scientifically valid
287,the test should take about 30 minutes to complete
287,who will have access to my study data the research team authorized uci personnel the study sponsor if not applicable please remove and regulatory entities such as the food and drug administration fda and the office of human research protections ohrp may have access to your study records to protect your safety and welfare
287,if not applicable please remove uci s nci designated cancer center or the sponsor registers national cancer institute nci supported clinical trials with nci though their clinical trials reporting program ctrp to provide study related information
287,if you have any concerns or questions regarding the research study you should contact the research team listed at the top of the consent form
287,the researchers intend to keep the research data until the research is published and or presented
287,the risk to others is very low but you may cause sensitive radiation detectors used for security to alarm in the first xx hours insert time based on isotope and scan after the scan
287,therefore before you are given this dye your risk factors for kidney disease will be reviewed
287,pregnancy testing in minors required if the form is to obtain parental permission and the study includes pregnancy testing in minors
287,you may refuse to answer any question or discontinue your involvement at any time without penalty or loss of benefits to which you might otherwise be entitled
287,these scans are or this scan is as appropriate solely for the purpose of this research and you would not have these scan s if you decide not to participate in this research study
287,per fda this language will be required for clinical trials approved by the irb on or after march 7 2012
287,we also want to find out what effects good and or bad it has on you and your specify condition other as applicable to study
287,if you have any questions about this request for donation please talk to the researchers
287,if you do not wish to answer a question you can skip it and go to the next question
287,if the study is a clinical investigation a 24 hour number is also listed on the top of this form to report any health concerns or unanticipated problems you may experience after normal hours or on weekends
287,participation is voluntary
287,are there other issues to consider in deciding whether to participate in this study if the considerations listed below are not applicable please remove this heading required if the study involves collection of specimens use of specimens if specimens will be discarded any specimens e g tissue blood urine obtained for routine labs will be discarded or destroyed once they have been used for the purposes described in this consent
287,please read the information below and ask questions about anything that you do not understand
287,risks and side effects related to the procedures drugs interventions and devices include those which are categorize the risks by likelihood and severity of the risk occurring
287,10 to be given the opportunity to freely decide whether or not to consent to the research study without any force coercion or undue influence
287,however you will be informed of any additional risks to which you may be exposed and any changes that are made to the study as a result of any newly identified risks
287,subject signature date printed name of subject legally authorized representative guardian signature date printed name of legally authorized representative guardian relationship to subject legally authorized representative guardian signature date printed name of legally authorized representative guardian relationship to subject signature of person obtaining informed consent date individual must be listed on page 1 of this consent printed name of person obtaining informed consent a witness signature is required on this consent form only if researchers check which one applies consent is obtained from the subject via the short form process as approved by the irb
287,university of california irvine consent to act as a human research subject title of study you are being asked to participate in a research study
287,if subject is randomized if you are in the group that receives xxx and it proves to treat your condition more effectively with fewer side effects than standard therapy placebo you may benefit from participating in the study but this cannot be guaranteed if no direct benefit to the subject is anticipated
287,what are the possible side effects or risks related to the study when applicable include a sub heading to indicate risks associated with the investigational drug device or procedure and then provide another sub heading to indicate risks related to other procedures involved with the study
287,what procedures are involved with this study before you can participate in the main part of the study you will need to have screening exams tests or procedures
