file_id,candidate_statement
[[fileID:728]],to determine if a clinical trial is applicable go to: http://grants.nih.gov/clinicaltrialsfdaaa/actsunderfdaaa.htm delete if not applicable.
[[fileID:728]],[a5]delete if not applicable.
[[fileID:728]],changes to this language require approval by legal counsel.
[[fileID:728]],"* give you a physical exam, including height, weight, and ""vital signs"" (blood pressure, temperature, heart and breathing rates)"
[[fileID:728]],[a48] delete if not applicable.
[[fileID:728]],[a49] delete if not applicable.
[[fileID:728]],delete if not applicable.
[[fileID:728]],"you will not receive payment of any kind for your specimens/data or for any tests, treatments, products or other things of value that may result from the research."
[[fileID:728]],there is an additional document that will be helpful in writing the consent document:
[[fileID:728]],"* give you a new supply of study drug[a14] to obtain the blood sample, we will wipe the skin on your arm with alcohol to clean it."
[[fileID:728]],"these may include (1) benefits related to what is being studied (e.g., a test, treatment or intervention) if it is shown to be effective; (2) benefits of study screening, tests, or monitoring that may maintain or improve the participant's comfort, health or well being; or (3) services that are provided through the study such as counseling or advice."
[[fileID:728]],"without your regular medications, your [medical condition or symptoms] may get worse."
[[fileID:728]],we note in this template where they should be inserted if they apply[a1].
[[fileID:728]],"if you choose to withdraw from the study before all visits are completed, you will be paid only for the visits you completed.[a30]"
[[fileID:728]],you can reach dr.
[[fileID:728]],"if so, we will contact you to explain what was seen and tell you whether you should consult your doctor."
[[fileID:728]],the additional long term risk to you from this radiation is small and cannot be measured directly.
[[fileID:728]],(1-2 sentences). delete if not applicable.
[[fileID:728]],therapeutic radiation[a59] risks you will be receiving additional radiation as part of the study treatment from [insert type of treatment(s)].
[[fileID:728]],at this visit we will:
[[fileID:728]],"in the future, researchers can apply for permission to use the specimens/data for new studies to prevent, diagnose, or treat disease, including genetic research."
[[fileID:728]],food and drug administration (fda) to treat [medical condition being studied].[a7] why am i being asked to participate
[[fileID:728]],we also want to find out if [name of study drug] is safe to take without causing too many side effects.
[[fileID:728]],you can choose not to participate in the biobank and still be part of the main study [if relevant: and this will not affect your treatment at this facility].
[[fileID:728]],delete if not applicable.
[[fileID:728]],"i know enough about the purpose, methods, risks and benefits of the research study to decide that i want to take part in it."
[[fileID:728]],* do not adjust the margins of the consent template.
[[fileID:728]],"we encourage you to use these descriptions but they are suggested, not required."
[[fileID:728]],you should be aware that insurance companies sometimes use information from genetic testing to deny life insurance or disability coverage to applicants.
[[fileID:728]],please note that this radiation is not necessary for your medical care and is for research purposes only.
[[fileID:728]],you should keep your consent form brief.
[[fileID:728]],"if you say ""no,"" your decision will not affect any of your rights or benefits or your access to care[a4]."
[[fileID:728]],[a71]delete if not applicable.
[[fileID:728]],delete if not applicable.
[[fileID:728]],delete if not applicable.
[[fileID:728]],the certificate does not prevent you or a member of your family from voluntarily sharing information.
[[fileID:728]],the irs requires that we report this as income.
[[fileID:728]],"* in addition, the sponsor will provide reimbursement for the reasonable costs of medical treatment."
[[fileID:728]],* ask you about your medical history
[[fileID:728]],"however, testing is required if you would like to be in this research study."
[[fileID:728]],"it is important that you report all symptoms, reactions and other complaints to the research study doctor."
[[fileID:728]],"during this time, we will ask you to make [number] study visits to [montefiore medical center/other locations]."
[[fileID:728]],[a38]if the study is sponsored the language should be in accordance with what is in the legal agreement.
[[fileID:728]],"if no specimens are being collected, delete this section."
[[fileID:728]],"* if you think you have become pregnant, contact your research study doctor immediately."
[[fileID:728]],your participation is voluntary -- it is up to you whether you would like to participate.
[[fileID:728]],"you and/or your insurance company will have to pay for any costs that are part of your regular medical care.[a34] if you take part in this study, you or your insurance will pay for..."
[[fileID:728]],how long will i take part in this research
[[fileID:728]],* you are not waiving any of your legal rights by signing this informed consent document.
[[fileID:728]],you must use birth control for [how long].
[[fileID:728]],the research is studying whether this is effective or not.
[[fileID:728]],[name of study drug/device] is not approved by the u.s.
[[fileID:728]],we have provided guidance for the target length of each section.
[[fileID:728]],"[a48] blood draw rarely, the vein where we inserted the needle will become sore or red."
[[fileID:728]],delete entire section if not applicable.
[[fileID:728]],delete if not applicable.
[[fileID:728]],[a24] the meaning of the results of this genetic research is not known; therefore we will not give you the results of these studies.
[[fileID:728]],"for simple language describing common research topics and study procedures refer to ""glossary of terms for use in preparing informed consent documents."""
[[fileID:728]],delete if not applicable.
[[fileID:728]],"we will store your specimens/data in a ""biobank"", which is a library of data and specimens (tissue and blood) from many studies."
[[fileID:728]],[a13]for studies with placebo. delete if not applicable.
[[fileID:728]],o certain sections have delete if not applicable in the comment bubble.
[[fileID:728]],[a26]delete the section that does not apply to your research.
[[fileID:728]],"#: for questions about the research study, or if you believe you have an injury, contact the principal investigator or the irb.  "
[[fileID:728]],"then, we will insert a small needle into a vein [insert number of tubes] tubes[s] of blood will be drawn, about [translate into teaspoons or tablespoons].[a15][a16] magnetic resonance imaging (mri) is a test that uses magnets and radio waves to make pictures of organs and structures inside the body. for an mri test, the area of the body being studied is placed inside a machine that contains a strong magnet."
[[fileID:728]],the dose that you will receive from this research study is about the same amount you would normally receive in [insert number] years from these natural sources.
[[fileID:728]],[a54]washout information. delete if not applicable.
[[fileID:728]],this web site will not include information that can identify you.
[[fileID:728]],we do not know what long term risks may be the result of this additional radiation.[a60] this research study involves exposure to radiation from [insert type of diagnostic procedure or procedures].
[[fileID:728]],"* you must tell the research study doctor about any past and present diseases or allergies you are aware of and about all medications you are taking including ""over-the-counter"" remedies and nutritional supplements or herbs."
[[fileID:728]],"instructions: select the entire box, right click on the selection and click on delete table."
[[fileID:728]],"however, because this is research, there a possibility that you [if relevant: or the embryo or fetus] will have a reaction that we do not know about yet and is not expected."
[[fileID:728]],"* for new studies, use the most updated version of the consent template available on the irb website."
[[fileID:728]],[a50] delete if not applicable.
[[fileID:728]],it will take you about [duration of participation] to complete this research study.
[[fileID:728]],"at this visit, we will: [bullet list of tests and procedures outlined in the protocol for early withdrawal of subjects].[a72] can the study end my participation early [a73] we will not let you participate in the study any more if [indicate the circumstances in which the investigator or study sponsor will remove a participant]."
[[fileID:728]],[a45]delete if not applicable.
[[fileID:728]],[a47]delete if not applicable.
[[fileID:728]],"if you become pregnant, you must stop taking the study drug."
[[fileID:728]],[a62]additional diagnostic radiation when the subjects are receiving therapeutic radiation as part of the study or for standard of care [a63]required for clinical research. delete if not applicable.
[[fileID:728]],"this ""washout period"" allows your regular medications to leave your body before you begin taking the study drug."
[[fileID:728]],"* if additional treatment is required as a result of a physical injury related to the research, necessary medical treatment will be provided to you and billed to your insurance company or to you as part of your medical expenses.[a39] if you are injured as a result of this research, only immediate, essential, short term medical treatment, as determined by the participating hospital or sponsoring company will be available for the injury without charge to you personally."
[[fileID:728]],[name of study drug/device] is approved by the u.s.
[[fileID:728]],[a74]delete the signature box that is not applicable.
[[fileID:728]],this research study involves exposure to radiation from [insert type of diagnostic procedure or procedures].
[[fileID:728]],the genetic information nondiscrimination act (gina) may protect you from health insurance or employment discrimination based on genetic information.
[[fileID:728]],"if this happens, please call the study doctor at the number provided in this consent form.[a11] if you are eligible for the study, we will assign you by chance (like a coin toss) to the [name of study drug] group or the [placebo/name of comparator drug] group."
[[fileID:728]],delete if not applicable.
[[fileID:728]],[a53]edit as necessary. delete if not applicable.
[[fileID:728]],[a31][a31][a31]include if compensation above $600. delete if not applicable.
[[fileID:728]],"if you decide to take part, you are free to stop participating at any time without giving a reason."
[[fileID:728]],"[a35] what will happen if i am injured because i took part in this study [a36] if you are injured as a result of this research, only immediate, essential, short-term medical treatment, as determined by the participating hospital or sponsoring company, will be available for the injury without charge to you personally."
[[fileID:728]],please note that this radiation is not necessary	 for your medical care and is for research purposes only.
[[fileID:728]],* you are not waiving any of your legal rights by signing this informed consent document[a40
[[fileID:728]],it should not include study reimbursement or incentives.
[[fileID:728]],please note that this radiation is not necessary for your medical care and is for research purposes only.
[[fileID:728]],i consent to have my specimens used for future research studies only for the study of .  
[[fileID:728]],delete if not applicable
[[fileID:728]],"* intrauterine device (iud) * abstinence (no sex) if you miss a period, or think you might be pregnant during the study"
[[fileID:728]],[a14]sample study visit language. delete if not applicable.
[[fileID:728]],"during this visit, we will do some tests and procedures to see if you eligible to take part in this research study."
[[fileID:728]],"if you are sexually active and able to become pregnant, you must agree to use one of the birth control methods listed below."
[[fileID:728]],* the places you must insert your own study-specific language are in bolded in brackets [like this].
[[fileID:728]],"also, you will not need to have a pregnancy test if you have had a hysterectomy (surgical removal of your uterus and/or ovaries)."
[[fileID:728]],* there is treatment for hiv that can help you stay healthy.
[[fileID:728]],"* trying to become pregnant * breastfeeding or sharing breast milk if you are a menopausal woman and have not had a menstrual period for the past 12 months or more, you will not need to have a pregnancy test."
[[fileID:728]],"all study drugs will be given free of charge by the sponsor, company or the drug makers."
[[fileID:728]],"if participants will be compensated, describe under ""will i be paid"". delete if not applicable."
[[fileID:728]],acceptable birth control methods for use in this study are: [refer to protocol for acceptable birth control methods - examples below]
[[fileID:728]],placebos are used in research studies to see if the results are due to the study drug or due to other reasons.[a13] visit [number] will take about [how long].
[[fileID:728]],"in addition, your participation will end if the investigator or study sponsor stops the study earlier than expected."
[[fileID:728]],"if you are asking someone else to provide consent, e.g., a parent or legal guardian of a minor or a legally authorized representative, change the words ""you"" and ""your"" to what is most applicable (e.g., ""your child"" or ""the research participant."""
[[fileID:728]],you will not experience any direct benefit personally from participating in this study.
[[fileID:728]],"support for this research study is provided by [specify who is paying for the study including treatments, medications and tests][a5] the institutional review board (irb) of the albert einstein college of medicine and montefiore medical center has approved this research study."
[[fileID:728]],"this is very unlikely, because the study team takes confidentiality of your information seriously."
[[fileID:728]],[if relevant:the study doctor will ask for your permission to collect information about the outcome of your pregnancy and the condition of your newborn.][a52] taking study drug with other medications do not take [name of contraindicated medications] while you are in the study.
[[fileID:728]],[a1]these sections are noted in comment bubbles with delete if not applicable.
[[fileID:728]],"if you have questions regarding your rights as a research subject you may contact the irb office at 718-430-2253 or by mail: einstein irb albert einstein college of medicine 1300 morris park ave., belfer bldg room 1002 bronx, new york 10461 why is this study being done [a6]"
[[fileID:728]],"the law will not help you get other types of insurance (such as: life, disability or long-term care) and these insurance companies sometimes use information from genetic testing to deny life insurance or disability coverage to applicants."
[[fileID:728]],"if information from this study was requested or subpoenaed by government agencies or the courts, we will use the certificate to legally refuse to provide it."
[[fileID:728]],"all of these groups have been asked to keep your information confidential.[a46] are there any times you would not keep my data confidential if you give us information that suggests that your child or any other child is being abused, we are required by law to report that information to the administration for children's services (acs)."
[[fileID:728]],[a58]delete this header [a59]subjects are receiving therapeutic radiation as standard of care or as part of the study.
[[fileID:728]],a4]delete if not applicable.
[[fileID:728]],"reporting this information may put you, your family, or others who are involved at risk of questioning and legal action by the authorities."
[[fileID:728]],delete if not applicable.
[[fileID:728]],it will guide you through writing the consent form.
[[fileID:728]],[a22]delete this header.
[[fileID:728]],delete the not applicable sections.
[[fileID:728]],* you are not waiving any of your legal rights by signing this informed consent document.
[[fileID:728]],[a56]the subjects are only receiving diagnostic radiation (no therapeutic radiation as standard of care or as part of the study). delete entire section if not applicable.
[[fileID:728]],[insert pi's name and telephone number].[a42] what else do i have to do
[[fileID:728]],""" [his/her] name is [name]."
[[fileID:728]],"* you must take your study drug as instructed, returning any unused study drug (including any empty bottles), at every visit."
[[fileID:728]],"if you decide to stop taking part in the study for any reason, we will ask you to make a final study visit."
[[fileID:728]],"[a30][a30][a30]if compensation will be received: describe (1) the amount, schedule and terms of compensation (e.g., cash, gift card) participants will receive; (2) when they will be received;"
[[fileID:728]],the radiation safety committee has reviewed the use of radiation in this research study and has determined this use as involving acceptable risk and necessary to obtain the research information desired.
[[fileID:728]],"* take a chest x-ray give you some questionnaires to fill out about [your general health and well-being, quality of life, mental health, emotional health, mood, and memory][a10] if you are eligible for the study, we will ask you to stop taking your [current medications] for the next [how long]."
[[fileID:728]],"if the complete text of the instructions does not appear, click on the to view the text."
[[fileID:728]],you and the study doctor cannot choose your study group.
[[fileID:728]],"you can search this web site at any time.[a18] will there be testing for hiv yes, hiv testing will be done during this research study."
[[fileID:728]],delete if not applicable.
[[fileID:728]],[a60]additional therapeutic radiation beyond standard of care [a61]delete if not applicable.
[[fileID:728]],i will be given a signed copy of this consent form.    
[[fileID:728]],delete if not applicable.
[[fileID:728]],you will be asked to wear earplugs or earphones while in the machine.
[[fileID:728]],initial your choice below i consent to be contacted in the future to learn about:  new research protocols that i may wish to join.  
[[fileID:728]],i do not consent to have my specimens used for future research studies.
[[fileID:728]],the information obtained from these tests will include genetic information about you.
[[fileID:728]],"* if any other doctor recommends that you take any medicine, please inform him/her that you are taking part in a research study."
[[fileID:728]],you will need to return all unused study drug and your study drug diary at this visit.
[[fileID:728]],"we will make the mri report available to your doctor, and if you want, we will talk with your private physician or refer you to someone for follow-up.[a17] a description of this clinical trial will be available on www.clinicaltrials.gov, as required by u.s."
[[fileID:728]],"include the setting of the recording, how the recordings will be used (e.g., only for tabulation of finite criteria by the research team; for possible use as a teaching tool to graduate or other students who are not members of the research staff)."
[[fileID:728]],i do not consent to have my specimens used for future research studies.
[[fileID:728]],you are being asked to participate in this study because you... how many people will take part in the research study you will be one of about ## people who will be participating in this study.
[[fileID:728]],[a23]delete if not applicable.
[[fileID:728]],in you or your offspring.
[[fileID:728]],i understand that i am not waiving any of my legal rights by signing this informed consent document.
[[fileID:728]],consent language.
[[fileID:728]],"if you agree to the future use, some of your de-identified genetic and health information (not linked to you) may be placed into one or more scientific databases."
[[fileID:728]],date    printed name of guardian or family member (when applicable) signature of guardian or family member (when applicable) date    printed name of the person conducting the consent process signature date
[[fileID:728]],"[a37][a38] if you are injured as a result of this research, only immediate, essential, short-term medical treatment as determined by the participating hospital, will be available for the injury without charge to you personally."
[[fileID:728]],to be used when the radiation dose is over 50 msv above standard clinical care.[a57][a58] this research study involves exposure to radiation from [insert type of diagnostic procedure or procedures].
[[fileID:728]],"it is important for you to tell the mri staff if you have had brain surgery for a cerebral aneurysm, or if you have implanted medical or metallic devices, shrapnel or other metal, such as metal in your eye."
[[fileID:728]],your information will be given a code number and separated from your name or any other information that could identify you.
[[fileID:728]],[a17]mri. delete if not applicable.
[[fileID:728]],(1-2 sentences). delete if not applicable.
[[fileID:728]],i consent to have my specimens used for future research studies only for the study of .  
[[fileID:728]],"you will not receive payment of any kind for your specimens/data or for any tests, treatments, products or other things of value that may result from the research."
[[fileID:728]],* note: this consent form is written to the research subject.
[[fileID:728]],"* increase in blood pressure uncommon side effects: * heart failure there may be other risks of name of study drug that are currently unknown.[a51] risks to women who are or may become pregnant the effect of [name of study drug] on an embryo or fetus (developing baby still in the womb), or on a breastfeeding infant, is unknown and may be harmful."
[[fileID:728]],[a57]delete the section that does not apply to your research.
[[fileID:728]],"because of these unknown risks, women cannot take part in this study if they are: * pregnant"
[[fileID:728]],you will have [an equal chance/a 1 in 3 chance/a 2 in 3 chance] of being assigned to the [name of study drug] group.[a12] this research study will compare [name of study drug] to placebo.
[[fileID:728]],"to protect your identity, we will give your specimen(s) a code number."
[[fileID:728]],introduction you are being asked to participate in a research study called [insert study name].
[[fileID:728]],"although the mri you will have in this study is being done for research purposes only, it is possible that doctors may notice something that could be important to your health."
[[fileID:728]],the dose that you will receive from this research study is about the same amount you would normally receive in [insert number] years from these natural sources.
[[fileID:728]],"albert einstein college of medicine of yeshiva university montefiore medical center jacobi medical center north central bronx hospital[a2] documentation of informed consent and hipaa authorization if you are a parent or legal guardian of a child who may take part in this study, permission from you and the assent (agreement) of your child may be required."
[[fileID:728]],"if you are having trouble breathing, call 911 immediately.[a55] long term risks of radiation[a56] to be used when the total effective radiation is up to 1 msv above standard clinical care."
[[fileID:728]],delete if not applicable.
[[fileID:728]],"you may not participate in this study if you have a pacemaker, an implanted defibrillator or certain other implanted electronic or metallic devices."
[[fileID:728]],"for example, we are still required to report child abuse and some diseases, and we must make data available to the government for a review or evaluation of our research."
[[fileID:728]],": * new medications prescribed by your doctor * other medications sold over-the-counter without a prescription * dietary or herbal supplements[a53] stopping current medications when you stop taking [medications], your [symptoms/medical condition] might get worse."
[[fileID:728]],[a72]delete if not applicable.
[[fileID:728]],"if you aren't eligible, the study doctor will tell you why."
[[fileID:728]],printed name of participant signature of participant date    printed name of the person conducting the consent process signature date consent to participate i have read the consent form and i understand that it is up to me whether or not i participate.
[[fileID:728]],* ask you for a urine sample * test your urine for certain drugs
[[fileID:728]],the final study visit will take about [how long].
[[fileID:728]],"food and drug administration (fda) has approved [name of study drug/device] to treat [fda-approved indications for use], but the fda has not approved [name of study drug/device] to treat [medical condition being studied]."
[[fileID:728]],"for your safety during this study, call your study doctor before you take any"
[[fileID:728]],i will be given a signed copy of this consent form.    
[[fileID:728]],* give you some questionnaires to fill out
[[fileID:728]],we hope you will participate because the study will generate important information about [insert].[a66] what choices do i have other than participating in this study [a67] you can refuse to participate in the study.
[[fileID:728]],"[a8][a8]elements that need to be covered here are (1) eligibility and exclusion criteria for recruitment; (2) how you identified the participant; (3), the total number of people who will be enrolled in the study; and (4) whether this is a single-site study or whether other sites are included as well."
[[fileID:728]],this means that [name of study drug/device] can only be used in research studies.
[[fileID:728]],"if you do, we will destroy remaining specimens/data but if these were already shared with other researchers, we cannot get them back."
[[fileID:728]],"this is rare - in only a few cases did researchers have to use the certificate, and it was honored most of the time, but not every time."
[[fileID:728]],"compared to the radiation you will receive for [if relevant: study][a61] treatment purposes, this amount is not important.[a62]"
[[fileID:728]],"it is fine to say ""no"" now or at any time after you have started the study."
[[fileID:728]],"we will store your specimens/data in a ""biobank"", which is a library of data and specimens (tissue and blood) from many studies."
[[fileID:728]],"will i be paid for being in this research study [a28] you will not receive any payment or other compensation for taking part in this study.[a29] you will receive a total of [amount, e.g. $100] for [number e.g. 10] study visits."
[[fileID:602]],this consent form must be signed by a parent or legal guardian of the child.
[[fileID:602]],"i understand the benefits, side effects and risks."
[[fileID:602]],im left deltoid upper lower 0.5ml
[[fileID:602]],"unless i notify public health, this consent is valid until all doses are complete."
[[fileID:602]],check the vaccine given and list dates below: gardasil cervarix dose 1 date:  
[[fileID:602]],"parent/legal guardian signature: x date:  student signature: x date:  all personal (health) information collected and used is kept confidential and may be disclosed only as permitted under the municipal freedom of information and protection of privacy act (mfippa) and the personal health information protection act, 2004 (phipa)."
[[fileID:602]],im left deltoid upper lower 0.5ml
[[fileID:602]],information is collected for the purpose of providing services to you under the vaccine preventable disease program and in accordance with the health protection and promotion act or other applicable legislation.
[[fileID:602]],both the parent/legal guardian and student must sign this consent form and return it to the child s teacher.
[[fileID:602]],complete all sections on the front of this consent form with blue or black pen.
[[fileID:602]],i understand the risks to my my daughter has received one or more doses of hpv vaccine.
[[fileID:602]],no 3rd assessment yes no has anything changed with your health recently are you pregnant or breastfeeding yes
[[fileID:602]],"if you have any questions about our policy, please contact the freedom of information and privacy coordinator at 905-685-4225 ext."
[[fileID:602]],do you have a fever or are you sick
[[fileID:602]],im left deltoid upper lower lot#/expiry date nurse s signature see
[[fileID:602]],grade 8 hpv vaccination consent form 1. 2.
[[fileID:602]],"please complete hpv consent below: hpv consent (check one) yes, please vaccinate my child with gardasil (strains 6, 11, 16, 18)."
[[fileID:602]],3. please read vaccine information before filling out consent form.
[[fileID:602]],"a. student information (please print) last name date of birth year school name first name month day home address ontario health card # - teacher city parent/legal guardian name (please print) health care provider (doctor) relationship to student: postal code home phone: work or cell: by providing your health care provider s name, you are authorizing niagara region public health to communicate with that health care provider about immunization issues."
[[fileID:602]],"if yes, please explain any known allergies (food, drugs, latex, yeast, yes no aluminum, formaldehyde, diphtheria toxoid, other) c. consent or refusal for immunization i have read or had the information explained to me about the hpv vaccine."
[[fileID:602]],"for the purpose of this consent form, we cannot accept forms signed by other caregivers or persons with whom the child resides without proof of their status as a legal guardian of the child."
[[fileID:602]],did you have any problems with a previous dose of hpv vaccine
[[fileID:602]],"you have the right to view and correct this information, or withhold or revoke your consent usually without affecting the services provided here."
[[fileID:602]],b. student s health history any serious past or present medical problems (e.g. guillain-barre syndrome) take any prescription or non-prescription medications check one
[[fileID:600]],what will i do and how long will it take 3.
[[fileID:600]],who do i talk to if i have questions 											 
[[fileID:600]],date				signature of patient/volunteer				 consent obtained by:							signature				printed name and title	 institutional review board assent document for research study pi:					version date: title of study: institution/hospital: 1
[[fileID:600]],do i have to be in this research study and can i stop if i want to 4.
[[fileID:600]],"this assent document applies to:  (examples: children ages 7 - 12, or adults that are unable to legally give informed consent.)"
[[fileID:600]],how will this research help me or other people 7.
[[fileID:600]],why are you doing this research 2.
[[fileID:600]],name of participant 						 age	 below are the answers to some of the questions you may have.
[[fileID:600]],"if you have any questions about what is written below or have any other questions about this research, please ask them."
[[fileID:600]],could it make me sick [or sicker] 5.
[[fileID:600]],will anyone know that i am in this research study 6.
[[fileID:600]],you will be given a copy of this consent form.
[[fileID:600]],can i do something else instead of this research 8.
[[fileID:29]],"i have received an explanation about the necessity of an mri scan; however, i refuse to have an mri scan."
[[fileID:29]],date of signature (yyyy/mm/dd):
[[fileID:29]],"as a result, i agree to have an mri scan."
[[fileID:29]],"date of confirmation (yyyy/mm/dd): / / department: attending doctor: seal *if the patient is a minor who does not have the ability to agree, or cannot agree and sign because of a lack of consciousness or other medical condition, the signature in the representative section above must be provided by a parent, guardian, responsible adult, or relative."
[[fileID:29]],"(even after you sign, you can withdraw your agreement at any time.)"
[[fileID:29]],"if you understand it, please sign below."
[[fileID:29]],/ / patient s name (print) patient s signature patient s address representative s name representative s signature (print) (relationship to patient: )
[[fileID:29]],"name (print) patient s signature patient s address representative s name representative s signature (print) (relationship to patient: ) representative s address if you refuse to have an mri scan, please read the following statement."
[[fileID:29]],"i will not hold my doctor, doctor in charge of examination, or hospital liable regarding the consequences of my decision."
[[fileID:29]],i provided the explanation about mri scans to the person who signed above.
[[fileID:29]],"english/ id consent form for magnetic resonance imaging (mri) scan if you agree to have an mri scan, please sign below."
[[fileID:29]],date of agreement (yyyy/mm/dd):
[[fileID:29]],"i have received a thorough explanation about the purpose and risks of mri scans by reading information about magnetic resonance imaging (mri) scan , and i understand the content."
[[fileID:29]],i confirm that the patient (or his/her representative) above has agreed or refused to have an mri scan by signing this document.
[[fileID:225]],name of participant  signature of participant  date  name of witness  signature of witness  date [pi name]		page 1 of 1 [title of study] footer for irb use only version: 072012 image:stamp institution irb approved approveddate expiration expirationdate number
[[fileID:225]],"it is a number available 24-hours a day>>. if you have questions regarding your rights as a research participant, or if you have questions, complaints or concerns which you do not feel you can discuss with the investigator, please contact the university of utah institutional review board office by phone at (801) 581-3655 or by e-mail at irb@hsc.utah.edu."
[[fileID:225]],"if you have questions, complaints or concerns about this study, you can contact <<insert name>> at <<insert phone number>>. if you need to contact someone for an injury that resulted from being in this study, please call <<insert name>> at <<insert phone number>>."
[[fileID:225]],consent to participate in research
[[fileID:225]],"your participation in this research is voluntary, and you will not be penalized or lose benefits if you refuse to participate or decide to stop."
[[fileID:225]],(i) any available compensation or medical treatment if injury occurs; (ii) the possibility of unforeseeable risks; (iii) circumstances when the investigator may halt your participation; (iv) any added costs to you; (v) what happens if you decide to stop participating; (vi) when you will be told about new findings which may affect your willingness to participate; (vii) how many people will be in the study; and (viii) how you need to authorize use of your medical information for the study.
[[fileID:225]],"before you agree, the investigator must tell you about:"
[[fileID:225]],you are being asked to participate in a research study.
[[fileID:225]],delete this template instruction text before translating.
[[fileID:225]],"signing this document means that the research study, including the above information, has been described to you orally, and that you voluntarily agree to participate.  "
[[fileID:225]],"if you agree to participate, you must be given a signed copy of this document and a written summary of the research."
[[fileID:225]],"any procedures which are experimental; (iii) any reasonably foreseeable risks, discomforts, and benefits of the research; (iv) any potentially beneficial alternative procedures or treatments; and (v) how confidentiality will be maintained."
[[fileID:225]],please note: this short form does not include hipaa authorization language.
[[fileID:225]],"short form written consent document directions for use of this template: review the document, short form - instructions for use available on the irb website under forms."
[[fileID:225]],delete template instructions.
[[fileID:225]],"where applicable, the investigator must also tell you about:"
[[fileID:98]],this test may also identify whether i may be a carrier for this disease or condition so that any biological child of mine may be predisposed to contract this disease or have this disease or condition.
[[fileID:98]],"i understand that i must confer with my physician, following my physician s receipt of any genetic test result, to determine the predictive value of the test result and the advisability of further tests and/or genetic counseling."
[[fileID:98]],i give my consent for genetic testing on the biological sample.
[[fileID:98]],i specifically authorize genetic test results be provided to my health insurer or health maintenance organization to the extent that they are reasonably required for purposes of claims administration.
[[fileID:98]],"if the patient who has submitted the biological sample lacks the capacity to consent, i represent that i have the authority to provide informed consent on the part of such patient."
[[fileID:98]],"all records, findings and results of any genetic test performed on my biological sample will be treated as confidential and, except as authorized by me or by law, will not be disclosed without my written informed consent."
[[fileID:98]],i understand that this test in no way guarantees my health or the health of my biological child.
[[fileID:98]],it is difficult to be certain that a positive test result for any particular disease or condition will serve as a predictor of such disease or condition.
[[fileID:98]],a biological mother must specifically authorize adoptive parents to obtain genetic test results for the biological mother s sample.
[[fileID:98]],"a. i am interested in obtaining a genetic test, by submitting a biological sample of my own blood, tissue or other body fluids."
[[fileID:98]],it is the physician s responsibility to obtain the proper form of consent from the patient or the person who is authorized to act for the patient when the patient lacks capacity.
[[fileID:98]],nb (see exhibit a for complete list of 1.
[[fileID:98]],i have read and understand this consent form.
[[fileID:98]],"in the event that my genetic test results are positive for this disease or condition, i understand that i may wish to consider the following:"
[[fileID:98]],"i understand that, unless i direct otherwise, i will receive the results of the genetic test(s) performed."
[[fileID:98]],"i understand that genetic testing is a complex subject and that i may wish to obtain professional genetic counseling concerning the risks and benefits of such testing, either before or after genetic testing."
[[fileID:98]],i represent that i am authorized to provide this consent on my own behalf.
[[fileID:98]],"in the event that i am completing this form for a person other than myself, i understand that the terms i , me , my and mine , as used below, refer to the person for whom the test will be performed."
[[fileID:98]],i understand that the genetic test is for: check appropriate test disorders tested) cystic fibrosis healthcheck
[[fileID:98]],the genetic test is being performed to identify whether or not i may be predisposed to contract this disease and/or whether i have this disease or condition.
[[fileID:98]],"in the event that this sample is intended to be used for other nongenetic tests, that portion of the sample that is to be used for such tests may be retained for any necessary period of time that is required in connection with such non-genetic tests."
[[fileID:98]],my physician has provided me with written information identifying a genetic counselor or medical geneticist from whom i may obtain such counseling.
[[fileID:98]],i may be pregnant at the time of this genetic test or i may not be pregnant.
[[fileID:98]],genetic testing informed consent page 1 9.
[[fileID:98]],the person for whom the sample is submitted may be pregnant at the time of this genetic test or may not be pregnant.
[[fileID:98]],i understand that my state may permit certain other persons or organizations that are not listed above access to my test results and that it is my right to delay testing until i have ascertained the laws of my state in this regard.
[[fileID:98]],i understand that no genetic tests other than those that i have authorized shall be performed on my biological sample and that the sample will be destroyed at the end of the testing process or not more than sixty days after the sample was taken.
[[fileID:98]],"i am the parent or legal guardian of the person who is interested in obtaining a genetic test, by submitting a biological sample of that person s blood, tissue or other body fluids."
[[fileID:98]],a. in the case of healthcheck
[[fileID:98]],my test results may be disclosed to the following persons or organizations: a. ordering physician b. other physicians and/or genetic counselors to whom the ordering physician has requested that test results be provided c. please note any other individuals or organizations who may receive genetic test results.
[[fileID:98]],this consent form is provided as a convenience for the ordering physician.
[[fileID:98]],"signature: (self) date: print name: if signing on behalf of a patient who lacks capacity: signature: date: print name: relationship to person: do not return this consent form to ntd labs, viacord or perkinelmer genetics."
[[fileID:98]],i understand that my biological sample may be disclosed or retained for use in anonymous research or coded research unless i request that my biological sample not be used for such research.
[[fileID:98]],nb (see exhibit a for complete list of or b.
[[fileID:98]],"by my signature on this informed consent, i confirm that i have had an opportunity to obtain professional genetic counseling prior to signing this informed consent."
[[fileID:98]],i understand that the results of this test may become part of my permanent medical record and that the results may be material to my ability to obtain certain insurance benefits.
[[fileID:98]],please note that nebraska has a model form of informed consent for genetic testing.
[[fileID:98]],further distribution within the insurer or to other recipients shall require my informed consent in each case.
[[fileID:98]],i understand that the genetic test is for: check appropriate test disorders tested) cystic fibrosis healthcheck
